job_title,company_name,required_skills,salary_range,location,experience_required,date_posted,job_url,salary_low,salary_high,salary_low_lpa,salary_high_lpa,salary_clean,min_experience,skills_count
Senior Consultant,Analytics Vidhya,"Data Analytics, Pricing Models, Bi, Statistical Modeling, Cpg",INR 360000 - 680000,Mumbai,4 - 8 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-consultant-analytics-vidhya-mumbai-4-8-years-jobid-__SLASH__izCVFgyBf5zpSvf+uAgZw==&source=srp,360000,680000,3.6,6.8,3.6 - 6.8 LPA,4,5
Manager (Data Analyst),Analytics Vidhya,"Data Analytics, Fraud Analytics, Data Analyst, Statistical Modeling",INR 360000 - 680000,Pune,2 - 5 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/manager-data-analyst-analytics-vidhya-pune-2-5-years-jobid-9Pv0b0Q5MRNzpSvf+uAgZw==&source=srp,360000,680000,3.6,6.8,3.6 - 6.8 LPA,2,4
Senior Analyst - Data & Marketing Analytics,Analytics Vidhya,"Lead Analyst, Data Analytics, Sas, Spss, Sql, Cluster Analysis",INR 360000 - 680000,Mumbai,2 - 4 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-analyst-data-marketing-analytics-analytics-vidhya-mumbai-2-4-years-jobid-BW4AKyalLpVzpSvf+uAgZw==&source=srp,360000,680000,3.6,6.8,3.6 - 6.8 LPA,2,6
"Manager, Contents Safety",Google,"Data Analytics, Trust & Safety, People Management, Cybersecurity Expertise, Programming Proficiency",Not disclosed,Ireland,10 - 13 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/manager-contents-safety-google-ireland-10-13-years-jobid-i7aNgY2RmVdzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,10,5
Business Transformation Consultant Intern 2026  Ibm Technology And Red Hat,Ibm,"Client Engagement, Technical Solutions, Project Management, Data Analytics, Communication Skills",Not disclosed,Dallas,0 - 1 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/business-transformation-consultant-intern-2026-ibm-technology-and-red-hat-ibm-dallas-new-york-city-raleigh-0-1-years-jobid-Albb0F74RXJzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,0,5
"Senior Strategist, Ads And Shopping, Scams",Google,"Data Analytics, Machine Learning, SQL Proficiency, Communication Skills, Problem Solving",Not disclosed,Seattle,4 - 7 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/senior-strategist-ads-and-shopping-scams-google-seattle-4-7-years-jobid-cZPyyE0C+PlzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,4,5
"Trust And Safety Analyst, Egregious Harms",Google,"Data Analytics, Problem Solving, Communication Skills, SQL Proficiency, Policy Enforcement",Not disclosed,United States of America (USA),4 - 6 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/trust-and-safety-analyst-egregious-harms-google-united-states-of-america-usa-4-6-years-jobid-9PEAWmnnDrdzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,4,5
"Marketing Manager, Greach Program, People With Disabilities (Japanese, English)",Google,"Stakeholder Engagement, Marketing Strategy, Data Analytics, Problem Solving, Bilingual Communication",Not disclosed,Japan,2 - 5 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/marketing-manager-greach-program-people-with-disabilities-japanese-english-google-japan-2-5-years-jobid-qVLJ00Jlb__SLASH__hzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,2,5
It Auditor,Binance,"Technology Audit, Risk Management, Cyber Security, Data Analytics, Bilingual Communication",Not disclosed,Taiwan,8 - 11 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/it-auditor-binance-taiwan-hong-kong-8-11-years-jobid-Jal2erZDJHJzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,5
Senior Lifecycle Marketing Manager - India,Adobe,"Growth Marketing, Customer Journey, Project Management, Data Analytics, Campaign Orchestration",Not disclosed,Noida/Greater Noida,1 - 4 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-lifecycle-marketing-manager-india-adobe-noidagreater-noida-bengaluru-1-4-years-jobid-g__SLASH__HG91SSmelzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
Custom Software Engineer,Accenture,"Data Engineering, Python Programming, Data Analytics, Agile Practices, Cloud Platforms",Not disclosed,Hyderabad,3 - 6 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/custom-software-engineer-accenture-hyderabadsecunderabad-3-6-years-jobid-0s9ahO__SLASH__UPhNzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,3,5
"Whs Officer, Amzl West Whs",Amazon,"Safety Monitoring, Risk Management, Data Analytics, Incident Investigations, Compliance Reviews",Not disclosed,Chennai,1 - 4 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/whs-officer-amzl-west-whs-amazon-chennai-1-4-years-jobid-lXZEOVTd7yxzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
Unit Manager - It/Senior Unit Manager - ...,Bajaj Finserv,"Business Compliance, IT Governance, Data Analytics, Process Implementation, Regulatory Adherence",Not disclosed,Pune,1 - 4 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/unit-manager-itsenior-unit-manager--bajaj-finserv-pune-1-4-years-jobid-6zKmKvLbzkZzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
Unit Manager - It/Senior Unit Manager - ...,Bajaj Finserv,"Business Compliance, IT Processes, Data Analytics, Regulatory Adherence, Audit Support",Not disclosed,Pune,1 - 4 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/unit-manager-itsenior-unit-manager--bajaj-finserv-pune-1-4-years-jobid-m8QU9qpOj5RzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
It Internship Or Bachelor/Master Thesis (M/F/D),Procter Gamble,"Analytical Skills, Interpersonal Skills, Leadership Ability, Data Analytics, Technology Affinity",Not disclosed,Germany,0 - 1 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/it-internship-or-bachelormaster-thesis-mfd-procter-gamble-germany-0-1-years-jobid-UAcZmCBDbWpzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,0,5
"Application Consultant Intern 2026  Ibm, Redhat & Microsoft",Ibm,"Cloud Migration, Data Analytics, Stakeholder Engagement, Interpersonal Skills, Programming Basics",Not disclosed,Atlanta,0 - 1 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/application-consultant-intern-2026-ibm-redhat-microsoft-ibm-atlanta-chicago-houston-0-1-years-jobid-RGOcVRdx2b1zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,0,5
"Corporate Treasury, Risk Governance, Associate / Vice President, Dallas",Goldman Sachs,"Risk Management, Data Analytics, Quantitative Analysis, Communication Skills, Control Enhancements",Not disclosed,Dallas,5 - 9 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/corporate-treasury-risk-governance-associate-vice-president-dallas-goldman-sachs-dallas-5-9-years-jobid-5VAYh1R5k65zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Manager, Content Safety, Trust And Safety",Google,"Data Analytics, People Management, Policy Development, Influencing Stakeholders, Machine Learning",Not disclosed,Seattle,10 - 13 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/manager-content-safety-trust-and-safety-google-seattle-10-13-years-jobid-8sGcooOLSvxzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,10,5
Associate Application Developer-Aws Cloud Fullstack,Ibm,"Cloud Technologies, Problem Solving, Communication Skills, Data Analytics, Team Collaboration",Not disclosed,Thailand,0 - 1 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/associate-application-developer-aws-cloud-fullstack-ibm-thailand-0-1-years-jobid-jweJSS7StPJzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,0,5
"Asset & Wealth Management, Private Credit Coo Team, Vice President- New York",Goldman Sachs,Operational Strategy  Data Analytics  Risk Management  Team Leadership  Strong Communication,Not disclosed,Other City(s) in New York,8 - 11 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/asset-wealth-management-private-credit-coo-team-vice-president-new-york-goldman-sachs-other-citys-in-new-york-8-11-years-jobid-9EpORiJz5vlzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,1
"Technical Program Manager Iii, Software Engineering, Search",Google,"Program Management, Software Development, Project Execution, Data Analytics, Release Management",Not disclosed,Other City(s) in New York,5 - 8 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/technical-program-manager-iii-software-engineering-search-google-other-citys-in-new-york-5-8-years-jobid-timMAB6ylp9zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Senior Product Manager, Insights And Quality, Applied Ai",Google,"Product Management, Artificial Intelligence, BB SaaS, Machine Learning, Data Analytics",Not disclosed,United States of America (USA),8 - 11 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/senior-product-manager-insights-and-quality-applied-ai-google-united-states-of-america-usa-8-11-years-jobid-iOgeHAhiu1hzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,5
Process Innovation Professional-Record To Report,Ibm,"Financial Reporting, Process Management, Client Relationship, Data Analytics, Team Leadership",Not disclosed,Bengaluru,1 - 2 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/process-innovation-professional-record-to-report-ibm-bengaluru-1-2-years-jobid-oiDIycH9cKpzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
Partner Engagement Specialist,Ibm,"Data Analytics, Program Management, User Research, Experience Design, Dashboard Creation",Not disclosed,United States of America (USA),1 - 2 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/partner-engagement-specialist-ibm-united-states-of-america-usa-1-2-years-jobid-Eiak+V3PHW9zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
"Technical Program Manager, Content Incentives",Google,"Program Management, Technical Expertise, Stakeholder Influence, Data Analytics, Problem Solving",Not disclosed,United States of America (USA),8 - 11 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/technical-program-manager-content-incentives-google-united-states-of-america-usa-8-11-years-jobid-hcXH53FffypzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,5
Product Manager,Origin Hr,"Product Management, Data Analytics, Software Development, Business Modeling, Agile Methodologies",Not disclosed,Bengaluru,7 - 10 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/product-manager-origin-hr-bengaluru-delhi-hyderabadsecunderabad-mumbai-pune-7-10-years-jobid-xYDxa0NyRKVzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,7,5
"Real Time Operations Systems Program Manager, Google Cloud",Google,"Program Management, Data Analytics, Workforce Management, SQL Proficiency, Stakeholder Influence",Not disclosed,Atlanta,7 - 10 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/real-time-operations-systems-program-manager-google-cloud-google-atlanta-san-francisco-7-10-years-jobid-4QCiJWuxOE9zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,7,5
"Solution Architect Iii, Platform, Fsi, Google Cloud",Google,"Cloud Architecture, Technical Sales, Stakeholder Engagement, Application Modernization, Data Analytics",Not disclosed,Canada,1 - 4 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/solution-architect-iii-platform-fsi-google-cloud-google-canada-1-4-years-jobid-OyXO5aUFzKtzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
"Solutions Architect, Financial Services, Google Cloud",Google,"Architectural Design, Cloud Solutions, Machine Learning, Data Analytics, Financial Services",Not disclosed,Chicago,5 - 8 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/solutions-architect-financial-services-google-cloud-google-chicago-atlanta-5-8-years-jobid-ZcslsIlQMm5zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Vice President, Services Business Development",Master Card,"Sales Leadership, Data Analytics, Client Engagement, Revenue Growth, Project Management",Not disclosed,Canada,1 - 4 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/vice-president-services-business-development-master-card-canada-1-4-years-jobid-goY3tEVVb8tzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
Am Hh,Vkonnect,"Requirement Analysis, Process Improvement, Data Analytics, Solution Design, Stakeholder Management",Not disclosed,Indore,1 - 5 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/am-hh-vkonnect-indore-1-5-years-jobid-bIle4rACw05zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
"Blackbelt Engineer, Gemini Cloud Assist",Google,"Project Management, Technical Solutions, Machine Learning, Data Analytics, Client Consultation",Not disclosed,United States of America (USA),7 - 10 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/blackbelt-engineer-gemini-cloud-assist-google-united-states-of-america-usa-7-10-years-jobid-TNizsT0nDRxzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,7,5
"Technical Solutions Engineer, Data And Ai (Japanese, English)",Google,"Data Analytics, Machine Learning, Web Technologies, Cloud Solutions, Code Debugging",Not disclosed,Japan,5 - 8 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/technical-solutions-engineer-data-and-ai-japanese-english-google-japan-5-8-years-jobid-7goiKPKmaqhzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Analyst, Investigations - Bco (Forensic/Coi/Ediscovery)",Visa Inc.,"Forensics Management, EDiscovery Workflows, Data Analytics, Cybersecurity Compliance, Investigative Reporting",Not disclosed,Bengaluru,3 - 5 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/analyst-investigations-bco-forensiccoiediscovery-visa-inc-bengaluru-3-5-years-jobid-2lcfaUDv1w9zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,3,5
"Managing Consultant, Specialized Product Delivery (Product / Portfolio Specialist)",Master Card,"Product Management, Data Analytics, Portfolio Strategy, Stakeholder Leadership, Program Delivery",Not disclosed,Pakistan,8 - 12 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/managing-consultant-specialized-product-delivery-product-portfolio-specialist-master-card-pakistan-8-12-years-jobid-OwQ98SAaDQJzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,5
"Manufacturing Engineering, Systems Job In Bangalore, Karntaka, India | Engineering Jobs At Danaher",Danaher Corporation,"Statistical Analysis, Lean Manufacturing, System Integration, Data Analytics, Quality Assurance",Not disclosed,Bengaluru,7 - 10 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/manufacturing-engineering-systems-job-in-bangalore-karntaka-india-engineering-jobs-at-danaher-danaher-corporation-bengaluru-7-10-years-jobid-0ccVICTuzllzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,7,5
"Product Marketing Manager, Consumer Apps Marketing (Fixed-Term Contract) (English, Japanese)",Google,"Marketing Strategy, Project Management, Data Analytics, Brand Development, Bilingual Communication",Not disclosed,Japan,4 - 7 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/product-marketing-manager-consumer-apps-marketing-fixed-term-contract-english-japanese-google-japan-4-7-years-jobid-EvTlf5QFfXhzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,4,5
"Principal, Youtube Strategy",Google,"Decision Making, Problem Solving, Stakeholder Influence, Business Strategy, Data Analytics",Not disclosed,United States of America (USA),1 - 4 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/principal-youtube-strategy-google-united-states-of-america-usa-1-4-years-jobid-MH8hjauqA2dzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
Promontory Principal Consultant,Ibm,"Risk Management, Regulatory Compliance, Data Analytics, Client Engagement, Leadership Skills",Not disclosed,Australia,6 - 9 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/promontory-principal-consultant-ibm-australia-6-9-years-jobid-FDm35v8xI+NzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,6,5
"Senior Director, Product Management, Aec Data",Autodesk,"Product Strategy, Team Development, Customer Engagement, Data Analytics, AEC Technology",Not disclosed,Boston,1 - 4 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/senior-director-product-management-aec-data-autodesk-boston-canada-uk-1-4-years-jobid-8DxZtETEDOBzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
"Business Planning And Pricing Principal, Google Cloud",Google,"Business Strategy, Financial Analysis, Product Management, Data Analytics, Executive Communication",Not disclosed,Other City(s) in New York,8 - 11 Yrs,2026-03-12,https://www.timesjobs.com/job-detail/business-planning-and-pricing-principal-google-cloud-google-other-citys-in-new-york-seattle-san-francisco-8-11-years-jobid-Kflt0d8WYHdzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,5
"Associate Developer Intern 2026  Microsoft, Oracle, Application Operations, Salesforce And Servicenow",Ibm,"Cloud Platforms, Data Analytics, Programming Languages, Stakeholder Engagement, Operational Improvement",Not disclosed,Atlanta,0 - 1 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/associate-developer-intern-2026-microsoft-oracle-application-operations-salesforce-and-servicenow-ibm-atlanta-chicago-dallas-houston-0-1-years-jobid-0MCu8Ia72kFzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,0,5
"Content Specialist, Trust And Safety Youtube",Google,"Data Analytics, Policy Enforcement, Investigative Skills, Problem Solving, Communication Skills",Not disclosed,Hyderabad,1 - 3 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/content-specialist-trust-and-safety-youtube-google-hyderabadsecunderabad-1-3-years-jobid-bt8f6WuBZ3VzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
Regional Construction Cost Estimator,Google,"Cost Estimation, Program Management, Data Analytics, Vendor Management, Construction Planning",Not disclosed,Other City(s) in New York,5 - 8 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/regional-construction-cost-estimator-google-other-citys-in-new-york-5-8-years-jobid-7L4MoWylSgpzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Commercial Analyst, International",First Advantage,"Revenue Forecasting, Data Analytics, Stakeholder Management, Dashboard Development, CRM Proficiency",Not disclosed,Remote,3 - 6 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/commercial-analyst-international-first-advantage-remote-3-6-years-jobid-5__SLASH__qXkHId875zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,3,5
"Data Infrastructure Lead, Partner And User Analytics",Google,"Data Analytics, SQL Programming, Python Development, ETL Processes, Stakeholder Management",Not disclosed,Other City(s) in New York,5 - 7 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/data-infrastructure-lead-partner-and-user-analytics-google-other-citys-in-new-york-5-7-years-jobid-j9UqEb277SRzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Data Analyst, Risk",Google,"Data Analytics, SQL Proficiency, Statistical Modeling, Project Management, Communication Skills",Not disclosed,Hyderabad,4 - 7 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/data-analyst-risk-google-hyderabadsecunderabad-4-7-years-jobid-ZFWRj6JPaHdzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,4,5
"Senior Product Manager, Video Editing, Google Photos",Google,"Product Management, Consumer Products, User Experience, Technical Development, Data Analytics",Not disclosed,Australia,8 - 11 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/senior-product-manager-video-editing-google-photos-google-australia-8-11-years-jobid-yTDtL__SLASH__rMES5zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,5
